committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136285,F3P,4071620191659583346,23,500062748,1340976,ORG,ORGANIZATION,,,UBER TECHNOLOGIES INC,SAN FRANCISCO,CA,941051611,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-06-11 00:00:00,84.09,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.434,4071620191659628826,,500061637,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136285,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136155,F3P,4071620191659583346,23,500063253,1340976,ORG,ORGANIZATION,,,DELTA AIRLINES,ATLANTA,GA,303200980,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-14 00:00:00,85.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.348,4071620191659628040,,500059455,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136155,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136572,F3P,4071620191659583346,23,500062615,1340976,ORG,ORGANIZATION,,,HOME DEPOT,LAS VEGAS,NV,891045415,,,,,EVENT SUPPLIES,OTHER,X,,*,2019-06-13 00:00:00,86.76,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.195,4071620191659630549,,500061640,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136572,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136517,F3P,4071620191659583346,23,500060858,1340976,ORG,ORGANIZATION,,,PARAGON PAYMENT SOLUTIONS,SCOTTSDALE,AZ,852573770,,,,,CREDIT CARD PROCESSING FEES,OTHER,,,,2019-05-01 00:00:00,87.73,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.16,4071620191659630221,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136517,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136326,F3P,4071620191659583346,23,500061528,1340976,ORG,ORGANIZATION,,,DULLES AIRPORT,DULLES,VA,201667547,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-18 00:00:00,87.82,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.461,4071620191659629070,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136326,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136147,F3P,4071620191659583346,23,500059733,1340976,ORG,ORGANIZATION,,,SPIRIT AIRLINES,MIRAMAR,FL,330256542,,,,,TRAVEL EXPENSES,MATERIALS,X,,*,2019-04-03 00:00:00,88.29,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.343,4071620191659627994,,500059729,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136147,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136612,F3P,4071620191659583346,23,500061887,1340976,ORG,ORGANIZATION,,,THE UPS STORE,DUBLIN,CA,945682324,,,,,SHIPPING,OTHER,,,,2019-06-25 00:00:00,88.43,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.222,4071620191659630788,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136612,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136595,F3P,4071620191659583346,23,500061384,1340976,ORG,ORGANIZATION,,,SUNNY'S EXECUTIVE SEDAN,NEW YORK,NY,100035707,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-11 00:00:00,88.92,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.211,4071620191659630686,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136595,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136127,F3P,4071620191659583346,23,500059082,1340976,ORG,ORGANIZATION,,,ALASKA AIRLINES,SEATTLE,WA,981885304,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-04-08 00:00:00,89.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.33,4071620191659627872,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136127,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136478,F3P,4071620191659583346,23,500061281,1340976,ORG,ORGANIZATION,,,MARRIOTT CORPORATE,BETHESDA,MD,208171102,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-11 00:00:00,89.02,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.133,4071620191659629987,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136478,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136425,F3P,4071620191659583346,23,500061409,1340976,ORG,ORGANIZATION,,,HOTELS.COM,DALLAS,TX,75231,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-06 00:00:00,89.26,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.097,4071620191659629666,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136425,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136248,F3P,4071620191659583346,23,500059672,1340976,ORG,ORGANIZATION,,,DULLES AIRPORT,DULLES,VA,201667547,,,,,TRAVEL EXPENSES,MATERIALS,X,,*,2019-04-16 00:00:00,90.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.41,4071620191659628599,,500059664,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136248,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936840,F3P,4101520191674204872,23,500064308,1357668,ORG,ORGANIZATION,,,AMERICAN AIRLINES,FORT WORTH,TX,761552603,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-07-19 00:00:00,90.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.289,4102520191675424835,,500064093,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936840,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136596,F3P,4071620191659583346,23,500061877,1340976,ORG,ORGANIZATION,,,SUNNY'S EXECUTIVE SEDAN,NEW YORK,NY,100035707,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-25 00:00:00,90.80,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.211,4071620191659630692,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136596,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136635,F3P,4071620191659583346,23,500059273,1340976,ORG,ORGANIZATION,,,U.S. POSTAL SERVICE,DUBLIN,CA,945682412,,,,,POSTAGE,ADMINISTRATIVE,,,,2019-04-29 00:00:00,91.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.238,4071620191659630931,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136635,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136406,F3P,4071620191659583346,23,500059508,1340976,IND,INDIVIDUAL,,,"HENSLEY, JORDON M",CEDAR RAPIDS,IA,524031067,,,,,HEALTH INSURANCE,OTHER,,,,2019-03-15 00:00:00,92.41,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.084,4071620191659629549,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136406,Operating Expenditures,HENSLEY,JORDON,M,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936780,F3P,4101520191674204872,23,500063776,1357668,ORG,ORGANIZATION,,,NATIONAL AIRPORT - DCA,ARLINGTON,VA,22202,,,,,PARKING,OTHER,X,,*,2019-07-05 00:00:00,93.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.248,4102520191675424477,,500063780,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936780,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136531,F3P,4071620191659583346,23,500059560,1340976,ORG,ORGANIZATION,,,RIVERCITY BUSINESS SERVICES,SACRAMENTO,CA,958413111,,,,,PAYROLL PROCESSING,OTHER,,,,2019-03-04 00:00:00,94.50,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.169,4071620191659630303,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136531,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136535,F3P,4071620191659583346,23,500059406,1340976,ORG,ORGANIZATION,,,RIVERCITY BUSINESS SERVICES,SACRAMENTO,CA,958413111,,,,,PAYROLL  PROCESSING,OTHER,,,,2019-04-01 00:00:00,94.50,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.171,4071620191659630329,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136535,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,TER,202001319184091466,F3P,4013120201686193150,23,500066845,1376364,ORG,ORGANIZATION,,,FIRST DATA MERCHANT SERVICES,FORT LAUDERDALE,FL,333407066,,,,,CREDIT CARD PROCESSING FEES,OTHER,,,,2019-10-02 00:00:00,94.75,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2020-02-05 03:41:46.795,4020420201686921648,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184091466,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136170,F3P,4071620191659583346,23,500063131,1340976,ORG,ORGANIZATION,,,BEST WESTERN,FAIRFIELD,IA,525562634,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-31 00:00:00,95.19,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.359,4071620191659628132,,500061142,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136170,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136324,F3P,4071620191659583346,23,500061001,1340976,ORG,ORGANIZATION,,,DOCUSIGN,SAN FRANCISCO,CA,941051947,,,,,INTERNET TECHNOLOGY,OTHER,,,,2019-05-09 00:00:00,96.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.461,4071620191659629056,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136324,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136382,F3P,4071620191659583346,23,500061084,1340976,ORG,ORGANIZATION,,,THE UPS STORE,DUBLIN,CA,945682324,,,,,SHIPPING,OTHER,X,,*,2019-05-31 00:00:00,97.54,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.498,4071620191659629409,,500061085,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136382,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936822,F3P,4101520191674204872,23,500063773,1357668,ORG,ORGANIZATION,,,IBAR,PALM BEACH GARDENS,FL,334183619,,,,,FOOD AND BEVERAGE,OTHER,X,,*,2019-07-01 00:00:00,98.43,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.276,4102520191675424729,,500063759,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936822,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936821,F3P,4101520191674204872,23,500064062,1357668,IND,INDIVIDUAL,,,"RAY, KIMBERLY",SHERMAN OAKS,CA,914031246,,,,,POSTAGE AND TRAVEL EXPENSES,ADMINISTRATIVE,,,,2019-07-15 00:00:00,98.91,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.276,4102520191675424721,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936821,Operating Expenditures,RAY,KIMBERLY,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136152,F3P,4071620191659583346,23,500063246,1340976,ORG,ORGANIZATION,,,AMEXTRAVEL.COM,CHICAGO,IL,606614544,,,,,TRAVEL EXPENSE,MATERIALS,X,,*,2019-05-14 00:00:00,98.99,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.346,4071620191659628024,,500059455,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136152,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136125,F3P,4071620191659583346,23,500059077,1340976,ORG,ORGANIZATION,,,ALASKA AIRLINES,SEATTLE,WA,981885304,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-04-07 00:00:00,99.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.328,4071620191659627862,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136125,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136125,F3P,4071620191659583346,23,500059078,1340976,ORG,ORGANIZATION,,,ALASKA AIRLINES,SEATTLE,WA,981885304,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-04-07 00:00:00,99.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.328,4071620191659627864,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136125,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136126,F3P,4071620191659583346,23,500059079,1340976,ORG,ORGANIZATION,,,ALASKA AIRLINES,SEATTLE,WA,981885304,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-04-07 00:00:00,99.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.328,4071620191659627866,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136126,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136146,F3P,4071620191659583346,23,500059738,1340976,ORG,ORGANIZATION,,,PREMIUM CAR RENTAL INSURANCE,NEW YORK,NY,102851000,,,,,TRAVEL EXPENSES,MATERIALS,X,,*,2019-04-03 00:00:00,99.80,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.343,4071620191659627990,,500059729,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136146,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136242,F3P,4071620191659583346,23,500061447,1340976,ORG,ORGANIZATION,,,AVIS RENTAL CAR,PARSIPPANY,NJ,070543826,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-17 00:00:00,99.86,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.405,4071620191659628565,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136242,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136507,F3P,4071620191659583346,23,500060393,1340976,ORG,ORGANIZATION,,,NUMERO,SAN FRANCISCO,CA,941034918,,,,,DATABASE SOFTWARE,OTHER,,,,2019-05-09 00:00:00,100.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.154,4071620191659630161,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136507,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136508,F3P,4071620191659583346,23,500060495,1340976,ORG,ORGANIZATION,,,NUMERO,SAN FRANCISCO,CA,941034918,,,,,DATABASE SOFTWARE,OTHER,,,,2019-05-20 00:00:00,100.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.154,4071620191659630163,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136508,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136508,F3P,4071620191659583346,23,500061532,1340976,ORG,ORGANIZATION,,,NUMERO,SAN FRANCISCO,CA,941034918,,,,,DATABASE SOFTWARE,OTHER,,,,2019-06-19 00:00:00,100.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.154,4071620191659630165,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136508,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936857,F3P,4101520191674204872,28A,500064356,1357668,IND,INDIVIDUAL,,,"BERNSTEIN, EDWARD M.",LAS VEGAS,NV,891016599,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,REFUNDS,,,,2019-07-31 00:00:00,100.00,,,,,,,,,,,,,G2020,,GENERAL,2020,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.301,4102520191675424951,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936857,Refunds of Contributions to Individuals/Persons Other Than Political Committees,BERNSTEIN,EDWARD,M.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936859,F3P,4101520191674204872,28A,500064351,1357668,IND,INDIVIDUAL,,,"MONTGOMERY, HARPER",NEW YORK,NY,100039605,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,REFUNDS,,,,2019-07-31 00:00:00,100.00,,,,,,,,,,,,,G2020,,GENERAL,2020,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.302,4102520191675424963,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936859,Refunds of Contributions to Individuals/Persons Other Than Political Committees,MONTGOMERY,HARPER,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936864,F3P,4101520191674204872,28A,500064334,1357668,IND,INDIVIDUAL,,,"TUSK, BRADLEY",NEW YORK,NY,100039610,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,REFUNDS,,,,2019-07-31 00:00:00,100.00,,,,,,,,,,,,,G2020,,GENERAL,2020,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.305,4102520191675424993,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936864,Refunds of Contributions to Individuals/Persons Other Than Political Committees,TUSK,BRADLEY,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936865,F3P,4101520191674204872,28A,500064332,1357668,IND,INDIVIDUAL,,,"WEXLER, KENNETH A.",GLENCOE,IL,600221759,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,REFUNDS,,,,2019-07-31 00:00:00,100.00,,,,,,,,,,,,,G2020,,GENERAL,2020,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.307,4102520191675424997,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936865,Refunds of Contributions to Individuals/Persons Other Than Political Committees,WEXLER,KENNETH,A.,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q3,201910159163936844,F3P,4101520191674204872,23,500063704,1357668,ORG,ORGANIZATION,,,THE UPS STORE,DUBLIN,CA,945682324,,,,,SHIPPING,OTHER,,,,2019-07-02 00:00:00,100.15,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-10-26 03:40:19.292,4102520191675424861,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163936844,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136238,F3P,4071620191659583346,23,500060055,1340976,ORG,ORGANIZATION,,,AVIS RENTAL CAR,PARSIPPANY,NJ,070543826,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-05-06 00:00:00,100.25,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.403,4071620191659628539,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136238,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136241,F3P,4071620191659583346,23,500061445,1340976,ORG,ORGANIZATION,,,AVIS RENTAL CAR,PARSIPPANY,NJ,070543826,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-06-07 00:00:00,101.23,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.405,4071620191659628561,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136241,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136565,F3P,4071620191659583346,23,500059397,1340976,ORG,ORGANIZATION,,,SPIRIT AIRLINES,MIRAMAR,FL,330256542,,,,,TRAVEL EXPENSES,MATERIALS,,,,2019-04-14 00:00:00,101.29,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.19,4071620191659630507,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136565,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136492,F3P,4071620191659583346,23,500059920,1340976,ORG,ORGANIZATION,,,MICROSOFT,REDMOND,WA,980528300,,,,,ADVERTISING,OTHER,,,,2019-04-22 00:00:00,101.79,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.143,4071620191659630069,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136492,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136136,F3P,4071620191659583346,23,500059717,1340976,ORG,ORGANIZATION,,,AMERICINN,ALGONA,IA,50511,,,,,TRAVEL EXPENSES,MATERIALS,X,,*,2019-03-12 00:00:00,101.84,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:23.335,4071620191659627926,,500059501,SB23,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136136,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136638,F3P,4071620191659583346,23,500061398,1340976,ORG,ORGANIZATION,,,U.S. POSTAL SERVICE,DUBLIN,CA,945682412,,,,,POSTAGE,ADMINISTRATIVE,,,,2019-06-14 00:00:00,102.00,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.24,4071620191659630949,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136638,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
C00701698,SWALWELL FOR AMERICA,2019,Q2,201907159151136491,F3P,4071620191659583346,23,500059418,1340976,ORG,ORGANIZATION,,,MICROSOFT,REDMOND,WA,980528300,,,,,OFFICE SUPPLIES,ADMINISTRATIVE,,,,2019-04-15 00:00:00,103.30,,,,,,,,,,,,,,,,,2020,A,ADD,SB,ITEMIZED DISBURSEMENTS,2019-07-17 03:45:25.143,4071620191659630061,,,,0.00,http://docquery.fec.gov/cgi-bin/fecimg/?201907159151136491,Operating Expenditures,,,,,,,,,,,,,,,,,,P,,P
